regroupement1,date_arrondie,annee,mois,regroupement2,poids_enquete_kg,poids_mg_kg,valeur_tot_mg_fr,valeur_moy,besoin_marche_t,quotas_date_debut,quotas_date_fin,quotas_contingent_t,quotas_realise_t,type_max,cyclone,nom,besoin_marche_kg,quotas_realise_kg,poids_enquete_t
Aubergine,2013-07-01,2013,7,TOTAL LEGUMES,20870,8750.099609,1435405,164.04441825137627,13,NA,NA,NA,0,NA,NA,NA,13000,0,20.87
Aubergine,2013-08-01,2013,8,TOTAL LEGUMES,22700,8728.849609,1881759.5,215.57932422845113,13,NA,NA,NA,0,NA,NA,NA,13000,0,22.7
Aubergine,2013-09-01,2013,9,TOTAL LEGUMES,15445,6635.600098,1629847,245.6216432468924,13,NA,NA,NA,0,NA,NA,NA,13000,0,15.445
Aubergine,2013-10-01,2013,10,TOTAL LEGUMES,17193,9979,1952853,195.69626215051608,13,NA,NA,NA,0,NA,NA,NA,13000,0,17.193
Aubergine,2013-11-01,2013,11,TOTAL LEGUMES,14060,9121,1750567,191.92709132770528,13,NA,NA,NA,0,NA,NA,NA,13000,0,14.06
Aubergine,2013-12-01,2013,12,TOTAL LEGUMES,15190,13596,2957140,217.50073551044423,13,NA,NA,NA,0,NA,NA,NA,13000,0,15.19
Aubergine,2014-01-01,2014,1,TOTAL LEGUMES,8845,10000,2167465,216.7465,13,NA,NA,NA,0,NA,NA,NA,13000,0,8.845
Aubergine,2014-02-01,2014,2,TOTAL LEGUMES,5689,4076,941374,230.95534838076543,13,NA,NA,NA,0,NA,NA,NA,13000,0,5.689
Aubergine,2014-03-01,2014,3,TOTAL LEGUMES,5042,3160,889480,281.4810126582278,13,NA,NA,NA,0,NA,NA,NA,13000,0,5.042
Aubergine,2014-04-01,2014,4,TOTAL LEGUMES,5711,3296,959314,291.05400485436894,13,NA,NA,NA,0,NA,NA,NA,13000,0,5.711
Aubergine,2014-05-01,2014,5,TOTAL LEGUMES,6505,3031,914812,301.81854173540086,13,NA,NA,NA,0,NA,NA,NA,13000,0,6.505
Aubergine,2014-06-01,2014,6,TOTAL LEGUMES,8375,4626,1526993,330.08927799394723,13,NA,NA,NA,0,NA,NA,NA,13000,0,8.375
Aubergine,2014-07-01,2014,7,TOTAL LEGUMES,14336,7273,2401552,330.2010174618452,13,NA,NA,NA,0,NA,NA,NA,13000,0,14.336
Aubergine,2014-08-01,2014,8,TOTAL LEGUMES,14888,9030,2495807,276.3905869324474,13,NA,NA,NA,0,NA,NA,NA,13000,0,14.888
Aubergine,2014-09-01,2014,9,TOTAL LEGUMES,14770,10570,1502828,142.17861873226113,13,NA,NA,NA,0,NA,NA,NA,13000,0,14.77
Aubergine,2014-10-01,2014,10,TOTAL LEGUMES,11730,11004,1632418,148.3476917484551,13,NA,NA,NA,0,NA,NA,NA,13000,0,11.73
Aubergine,2014-11-01,2014,11,TOTAL LEGUMES,10065,10556,1714463,162.41597195907542,13,NA,NA,NA,0,NA,NA,NA,13000,0,10.065
Aubergine,2014-12-01,2014,12,TOTAL LEGUMES,10300,8889,1276963,143.65654179322755,13,NA,NA,NA,0,NA,NA,NA,13000,0,10.3
Aubergine,2015-01-01,2015,1,TOTAL LEGUMES,6220,7480,1525480,203.94117647058823,13,NA,NA,NA,0,NA,NA,NA,13000,0,6.22
Aubergine,2015-02-01,2015,2,TOTAL LEGUMES,4855,4774,1131705,237.05592794302473,13,NA,NA,NA,0,NA,NA,NA,13000,0,4.855
Aubergine,2015-03-01,2015,3,TOTAL LEGUMES,3089,2545,705810,277.3320235756385,13,NA,NA,NA,0,"Cyclone tropical
très intense","Marcia
(Cyclone
tropical
très
intense)",Marcia,13000,0,3.089
Aubergine,2015-03-01,2015,3,TOTAL LEGUMES,3089,2545,705810,277.3320235756385,13,NA,NA,NA,0,"Cyclone tropical
très intense","Pam
(Cyclone
tropical
très
intense)",Pam,13000,0,3.089
Aubergine,2015-04-01,2015,4,TOTAL LEGUMES,4864,1604,456120,284.36408977556107,13,NA,NA,NA,0,NA,NA,NA,13000,0,4.864
Aubergine,2015-05-01,2015,5,TOTAL LEGUMES,3167,1682,457418,271.94887039239,13,NA,NA,NA,0,NA,NA,NA,13000,0,3.167
Aubergine,2015-06-01,2015,6,TOTAL LEGUMES,4500,867,276220,318.5928489042676,13,NA,NA,NA,0,NA,NA,NA,13000,0,4.5
Aubergine,2015-07-01,2015,7,TOTAL LEGUMES,7790,2205,775448,351.67709750566894,13,NA,NA,NA,0,NA,NA,NA,13000,0,7.79
Aubergine,2015-08-01,2015,8,TOTAL LEGUMES,9590,3627,1320943,364.19713261648747,13,NA,NA,NA,0,NA,NA,NA,13000,0,9.59
Aubergine,2015-09-01,2015,9,TOTAL LEGUMES,11465,7314,2578172,352.4982225868198,13,NA,NA,NA,0,NA,NA,NA,13000,0,11.465
Aubergine,2015-10-01,2015,10,TOTAL LEGUMES,14950,12872,3110610,241.65708514605345,13,NA,NA,NA,0,NA,NA,NA,13000,0,14.95
Aubergine,2015-11-01,2015,11,TOTAL LEGUMES,15392,9283,1678388,180.80232683399765,13,NA,NA,NA,0,NA,NA,NA,13000,0,15.392
Aubergine,2015-12-01,2015,12,TOTAL LEGUMES,16835,9140,1715304,187.67002188183807,13,NA,NA,NA,0,NA,NA,NA,13000,0,16.835
Aubergine,2016-01-01,2016,1,TOTAL LEGUMES,12624,14292,2344540,164.04561992723202,13,NA,NA,NA,0,"Cyclone tropical
intense","Ula
(Cyclone
tropical
intense)",Ula,13000,0,12.624
Aubergine,2016-02-01,2016,2,TOTAL LEGUMES,12026,8483,1506111,177.54461864906284,13,NA,NA,NA,0,NA,NA,NA,13000,0,12.026
Aubergine,2016-03-01,2016,3,TOTAL LEGUMES,11052,5099,1411617,276.84192979015495,13,NA,NA,NA,0,"Cyclone tropical
très intense","Winston
(Cyclone
tropical
très
intense)",Winston,13000,0,11.052
Aubergine,2016-04-01,2016,4,TOTAL LEGUMES,7094,3416,1138405,333.2567330210773,13,NA,NA,NA,0,NA,NA,NA,13000,0,7.094
Aubergine,2016-05-01,2016,5,TOTAL LEGUMES,8229,2007,750634,374.0079720976582,13,NA,NA,NA,0,NA,NA,NA,13000,0,8.229
Aubergine,2016-06-01,2016,6,TOTAL LEGUMES,18426,6778,2520826,371.91295367365007,13,NA,NA,NA,0,NA,NA,NA,13000,0,18.426
Aubergine,2016-07-01,2016,7,TOTAL LEGUMES,12317,6966,2324930,333.7539477461958,13,NA,NA,NA,0,NA,NA,NA,13000,0,12.317
Aubergine,2016-08-01,2016,8,TOTAL LEGUMES,13076,5900,1986917,336.765593220339,13,NA,NA,NA,0,NA,NA,NA,13000,0,13.076
Aubergine,2016-09-01,2016,9,TOTAL LEGUMES,16735,10385,3148555,303.18295618680787,13,NA,NA,NA,0,NA,NA,NA,13000,0,16.735
Aubergine,2016-10-01,2016,10,TOTAL LEGUMES,21190,11184,2324230,207.81741773962804,13,NA,NA,NA,0,NA,NA,NA,13000,0,21.19
Aubergine,2016-11-01,2016,11,TOTAL LEGUMES,16693,6594,1193480,180.9948437973916,13,NA,NA,NA,0,NA,NA,NA,13000,0,16.693
Aubergine,2016-12-01,2016,12,TOTAL LEGUMES,16467,10674,1775405,166.32986696646057,13,NA,NA,NA,0,NA,NA,NA,13000,0,16.467
Aubergine,2017-01-01,2017,1,TOTAL LEGUMES,14740,12308,2031708,165.0721481962951,13,NA,NA,NA,0,NA,NA,NA,13000,0,14.74
Aubergine,2017-02-01,2017,2,TOTAL LEGUMES,10521,5310,930084,175.15706214689266,13,NA,NA,NA,0,NA,NA,NA,13000,0,10.521
Aubergine,2017-03-01,2017,3,TOTAL LEGUMES,7375,2167,627625,289.6285186894324,13,NA,NA,NA,0,NA,NA,NA,13000,0,7.375
Aubergine,2017-04-01,2017,4,TOTAL LEGUMES,7935,4310,1492444,346.27470997679814,13,NA,NA,NA,0,NA,NA,NA,13000,0,7.935
Aubergine,2017-05-01,2017,5,TOTAL LEGUMES,8335,2889,1067070,369.35617860851505,13,NA,NA,NA,0,"Cyclone tropical
très intense","Donna
(Cyclone
tropical
très
intense)",Donna,13000,0,8.335
Aubergine,2017-06-01,2017,6,TOTAL LEGUMES,11319,6046,2060464,340.79788289778367,13,NA,NA,NA,0,NA,NA,NA,13000,0,11.319
Aubergine,2017-07-01,2017,7,TOTAL LEGUMES,14929,6107,2053903,336.31946946127397,13,NA,NA,NA,0,NA,NA,NA,13000,0,14.929
Aubergine,2017-08-01,2017,8,TOTAL LEGUMES,17007,9011,2956071,328.05138164465654,13,NA,NA,NA,0,NA,NA,NA,13000,0,17.007
Aubergine,2017-09-01,2017,9,TOTAL LEGUMES,21448,13003,3103528,238.67784357455972,13,NA,NA,NA,0,NA,NA,NA,13000,0,21.448
Aubergine,2017-10-01,2017,10,TOTAL LEGUMES,26107,9843,1564780,158.9738900741644,13,NA,NA,NA,0,NA,NA,NA,13000,0,26.107
Aubergine,2017-11-01,2017,11,TOTAL LEGUMES,28534,10356,1533622,148.09018926226344,13,NA,NA,NA,0,NA,NA,NA,13000,0,28.534
Aubergine,2017-12-01,2017,12,TOTAL LEGUMES,18350,15387,2750702,178.7679209722493,13,NA,NA,NA,0,NA,NA,NA,13000,0,18.35
Aubergine,2018-01-01,2018,1,TOTAL LEGUMES,17285,7441,1275450,171.40841284773552,13,NA,NA,NA,0,NA,NA,NA,13000,0,17.285
Aubergine,2018-02-01,2018,2,TOTAL LEGUMES,15621,3315,946991,285.6684766214178,13,NA,NA,NA,0,"Cyclone tropical
très intense","Gita
(Cyclone
tropical
très
intense)",Gita,13000,0,15.621
Aubergine,2018-03-01,2018,3,TOTAL LEGUMES,13313,5007,1772255,353.9554623527062,13,NA,NA,NA,0,"Cyclone tropical
intense","Hola
(Cyclone
tropical
intense)",Hola,13000,0,13.313
Aubergine,2018-04-01,2018,4,TOTAL LEGUMES,10533,1577,578397,366.7704502219404,13,NA,NA,NA,0,NA,NA,NA,13000,0,10.533
Aubergine,2018-05-01,2018,5,TOTAL LEGUMES,10662,3801,1516330,398.9292291502237,13,NA,NA,NA,0,NA,NA,NA,13000,0,10.662
Aubergine,2018-06-01,2018,6,TOTAL LEGUMES,13913,6126,2468542,402.9614756774404,13,NA,NA,NA,0,NA,NA,NA,13000,0,13.913
Aubergine,2018-07-01,2018,7,TOTAL LEGUMES,14566,4790,1841450,384.43632567849687,13,NA,NA,NA,0,NA,NA,NA,13000,0,14.566
Aubergine,2018-08-01,2018,8,TOTAL LEGUMES,17658,754,195740,259.60212201591514,13,NA,NA,NA,0,NA,NA,NA,13000,0,17.658
Aubergine,2018-09-01,2018,9,TOTAL LEGUMES,20957,3241,480119,148.13915458191917,13,NA,NA,NA,0,NA,NA,NA,13000,0,20.957
Aubergine,2018-10-01,2018,10,TOTAL LEGUMES,21159,4876,676097,138.6581214109926,13,NA,NA,NA,0,NA,NA,NA,13000,0,21.159
Aubergine,2018-11-01,2018,11,TOTAL LEGUMES,13841,2764,796821,288.2854558610709,13,NA,NA,NA,0,NA,NA,NA,13000,0,13.841
Aubergine,2018-12-01,2018,12,TOTAL LEGUMES,13815,3007,989700,329.1320252743598,13,NA,NA,NA,0,NA,NA,NA,13000,0,13.815
Aubergine,2019-01-01,2019,1,TOTAL LEGUMES,11600,10222,2953183,288.9046174916846,13,NA,NA,NA,0,NA,NA,NA,13000,0,11.6
Aubergine,2019-02-01,2019,2,TOTAL LEGUMES,6881,4074,958369,235.24030436917036,13,NA,NA,NA,0,NA,NA,NA,13000,0,6.881
Aubergine,2019-03-01,2019,3,TOTAL LEGUMES,4710,605,213760,353.3223140495868,13,NA,NA,NA,0,NA,NA,NA,13000,0,4.71
Aubergine,2019-04-01,2019,4,TOTAL LEGUMES,8984,2339,846605,361.9516887558786,13,NA,NA,NA,0,NA,NA,NA,13000,0,8.984
Aubergine,2019-05-01,2019,5,TOTAL LEGUMES,4116,1390,530100,381.36690647482015,13,NA,NA,NA,0,NA,NA,NA,13000,0,4.116
Aubergine,2019-06-01,2019,6,TOTAL LEGUMES,9090,2985,1193740,399.9128978224456,13,NA,NA,NA,0,NA,NA,NA,13000,0,9.09
Aubergine,2019-07-01,2019,7,TOTAL LEGUMES,11800,5913,1895920,320.63588702858107,13,NA,NA,NA,0,NA,NA,NA,13000,0,11.8
Aubergine,2019-08-01,2019,8,TOTAL LEGUMES,16027,6380,1541560,241.62382445141063,13,NA,NA,NA,0,NA,NA,NA,13000,0,16.027
Aubergine,2019-09-01,2019,9,TOTAL LEGUMES,17282,6705,1336460,199.32289336316185,13,NA,NA,NA,0,NA,NA,NA,13000,0,17.282
Aubergine,2019-10-01,2019,10,TOTAL LEGUMES,18856,2406,427601,177.72277639235244,13,NA,NA,NA,0,NA,NA,NA,13000,0,18.856
Aubergine,2019-11-01,2019,11,TOTAL LEGUMES,17072,2517,459640,182.61422328168456,13,NA,NA,NA,0,NA,NA,NA,13000,0,17.072
Aubergine,2019-12-01,2019,12,TOTAL LEGUMES,19101,6285.4,1425194,226.74674642823052,13,NA,NA,NA,0,NA,NA,NA,13000,0,19.101
Aubergine,2020-01-01,2020,1,TOTAL LEGUMES,19494,7191,1019180,141.72994020303156,13,NA,NA,NA,0,NA,NA,NA,13000,0,19.494
Aubergine,2020-02-01,2020,2,TOTAL LEGUMES,17688,2338,469887,200.9781864841745,13,NA,NA,NA,0,NA,NA,NA,13000,0,17.688
Aubergine,2020-03-01,2020,3,TOTAL LEGUMES,12956,4754,1284264,270.1438788388725,13,NA,NA,NA,0,NA,NA,NA,13000,0,12.956
Aubergine,2020-04-01,2020,4,TOTAL LEGUMES,16122,3170,1018225,321.20662460567826,13,NA,NA,NA,0,"Cyclone tropical
très intense","Harold
(Cyclone
tropical
très
intense)",Harold,13000,0,16.122
Aubergine,2020-05-01,2020,5,TOTAL LEGUMES,10766,2090.2,738164,353.15472203616883,13,NA,NA,NA,0,NA,NA,NA,13000,0,10.766
Aubergine,2020-06-01,2020,6,TOTAL LEGUMES,13222,4527,1622380,358.37861718577426,13,NA,NA,NA,0,NA,NA,NA,13000,0,13.222
Aubergine,2020-07-01,2020,7,TOTAL LEGUMES,18859,7794.9,2795890,358.68195871659674,13,NA,NA,NA,0,NA,NA,NA,13000,0,18.859
Aubergine,2020-08-01,2020,8,TOTAL LEGUMES,22369,7399,2339525,316.1947560481146,13,NA,NA,NA,0,NA,NA,NA,13000,0,22.369
Aubergine,2020-09-01,2020,9,TOTAL LEGUMES,21009,9433.5,2510835,266.1615519160439,13,NA,NA,NA,0,NA,NA,NA,13000,0,21.009
Aubergine,2020-10-01,2020,10,TOTAL LEGUMES,16476,10951.8,1866940,170.46878138753448,13,NA,NA,NA,0,NA,NA,NA,13000,0,16.476
Aubergine,2020-11-01,2020,11,TOTAL LEGUMES,15773,7859.95,1816809,231.1476536110281,13,NA,NA,NA,0,NA,NA,NA,13000,0,15.773
Aubergine,2020-12-01,2020,12,TOTAL LEGUMES,12967,6296.8,1964570,311.9949815779443,13,NA,NA,NA,0,"Cyclone tropical
très intense","Yasa
(Cyclone
tropical
très
intense)",Yasa,13000,0,12.967
Aubergine,2021-01-01,2021,1,TOTAL LEGUMES,8424,2330,828120,355.41630901287556,13,2021-01-16,2021-02-15,3.1,0.738,NA,NA,NA,13000,738,8.424
Aubergine,2021-02-01,2021,2,TOTAL LEGUMES,4239,929.5,359750,387.0360408821947,13,2021-02-16,2021-03-15,9.55,0,NA,NA,NA,13000,0,4.239
Aubergine,2021-03-01,2021,3,TOTAL LEGUMES,4620,1098,497980,453.5336976320583,13,2021-03-16,2021-04-15,6.7,0,"Cyclone tropical
très intense","Niran
(Cyclone
tropical
très
intense)",Niran,13000,0,4.62
Aubergine,2021-04-01,2021,4,TOTAL LEGUMES,6024,935.1,418905,447.97882579403273,13,2021-04-16,2021-05-15,7.8,0,NA,NA,NA,13000,0,6.024
Aubergine,2021-05-01,2021,5,TOTAL LEGUMES,12445,2620.9,1246860,475.7373421343813,13,2021-05-16,2021-06-15,6.4,0,NA,NA,NA,13000,0,12.445
Aubergine,2021-06-01,2021,6,TOTAL LEGUMES,13698,6906.35,2958380,428.35651248488705,13,NA,NA,NA,0,NA,NA,NA,13000,0,13.698
Aubergine,2021-07-01,2021,7,TOTAL LEGUMES,16201,8457.9,2502000,295.8181108785869,13,NA,NA,NA,0,NA,NA,NA,13000,0,16.201
Aubergine,2021-08-01,2021,8,TOTAL LEGUMES,13566,5155.25,1259305,244.2762232675428,13,2021-08-16,2021-09-15,2.7,0,NA,NA,NA,13000,0,13.566
Aubergine,2021-09-01,2021,9,TOTAL LEGUMES,13003,2392.3,742605,310.41466371274504,13,2021-09-16,2021-10-15,3.1,0,NA,NA,NA,13000,0,13.003
Aubergine,2021-10-01,2021,10,TOTAL LEGUMES,14191,9233.3,3299925,357.3938895086264,13,2021-10-16,2021-11-15,4.7,0,NA,NA,NA,13000,0,14.191
Aubergine,2021-11-01,2021,11,TOTAL LEGUMES,10950,9149.5,2597858,283.93442264604624,13,2021-11-16,2021-12-15,7.9,0,NA,NA,NA,13000,0,10.95
Aubergine,2021-12-01,2021,12,TOTAL LEGUMES,6815,2149.5,457420,212.80297743661316,13,2021-12-16,2022-01-15,5.9,0.16,NA,NA,NA,13000,160,6.815
Aubergine,2022-01-01,2022,1,TOTAL LEGUMES,2680,1138.4,425409,373.69026704146165,13,2022-01-16,2022-02-15,8,0.637,NA,NA,NA,13000,637,2.68
Aubergine,2022-02-01,2022,2,TOTAL LEGUMES,5210,1926.5,836030,433.9631456008305,13,2022-02-16,2022-03-15,8.5,0.635,"Cyclone tropical
intense","Dovi
(Cyclone
tropical
intense)",Dovi,13000,635,5.21
Aubergine,2022-03-01,2022,3,TOTAL LEGUMES,6193,1933.5,863100,446.3925523661753,13,2022-03-16,2022-04-15,7.4,0.27,NA,NA,NA,13000,270,6.193
Aubergine,2022-04-01,2022,4,TOTAL LEGUMES,8803,3082.3,1508205,489.31155306102585,13,2022-04-16,2022-05-15,5.3,0,NA,NA,NA,13000,0,8.803
Aubergine,2022-05-01,2022,5,TOTAL LEGUMES,18131,5151.3099999999995,2523389,489.853843003042,13,NA,NA,NA,0,NA,NA,NA,13000,0,18.131
Aubergine,2022-06-01,2022,6,TOTAL LEGUMES,30427,8951,3886870,434.2386325550218,13,NA,NA,NA,0,NA,NA,NA,13000,0,30.427
Aubergine,2022-07-01,2022,7,TOTAL LEGUMES,21881,6485.4,2351615,362.60138156474545,13,NA,NA,NA,0,NA,NA,NA,13000,0,21.881
Aubergine,2022-08-01,2022,8,TOTAL LEGUMES,20332,5980.9,1807660,302.2387934926182,13,NA,NA,NA,0,NA,NA,NA,13000,0,20.332
Aubergine,2022-09-01,2022,9,TOTAL LEGUMES,13866,5965.3,2118335,355.10955023217605,13,2022-09-16,2022-10-15,5.5,1.272,NA,NA,NA,13000,1272,13.866
Aubergine,2022-10-01,2022,10,TOTAL LEGUMES,6707,3482.45,1158215,332.5862539304226,13,2022-10-16,2022-11-15,4,0,NA,NA,NA,13000,0,6.707
Aubergine,2022-11-01,2022,11,TOTAL LEGUMES,12655,3665.45,1227592,334.9089470597062,13,NA,NA,NA,0,NA,NA,NA,13000,0,12.655
Aubergine,2022-12-01,2022,12,TOTAL LEGUMES,6462,4418.2,1742829,394.46584581956455,13,NA,NA,NA,0,NA,NA,NA,13000,0,6.462
Aubergine,2023-01-01,2023,1,TOTAL LEGUMES,20026,7500.8,3019259,402.5249306740614,13,NA,NA,NA,0,NA,NA,NA,13000,0,20.026
Aubergine,2023-02-01,2023,2,TOTAL LEGUMES,6517,3899,1678095,430.39112592972555,13,NA,NA,NA,0,NA,NA,NA,13000,0,6.517
Aubergine,2023-03-01,2023,3,TOTAL LEGUMES,32795,6896.8,2719280,394.28140586938866,13,NA,NA,NA,0,NA,NA,NA,13000,0,32.795
Aubergine,2023-04-01,2023,4,TOTAL LEGUMES,36658.9,5204.65,1518270,291.7141402399777,13,NA,NA,NA,0,NA,NA,NA,13000,0,36.6589
Aubergine,2023-05-01,2023,5,TOTAL LEGUMES,20256,6183.3,1848895,299.0142804004334,13,NA,NA,NA,0,NA,NA,NA,13000,0,20.256
Aubergine,2023-06-01,2023,6,TOTAL LEGUMES,20070,6566.7,1915865,291.75461038268844,13,NA,NA,NA,0,NA,NA,NA,13000,0,20.07
Aubergine,2023-07-01,2023,7,TOTAL LEGUMES,0,5868.9,1334145,227.32454122578335,13,NA,NA,NA,0,NA,NA,NA,13000,0,0
Avocat,2012-01-01,2012,1,TOTAL FRUITS (HORS VANILLE),620,687,281910,410.3493449781659,10,NA,NA,NA,0,NA,NA,NA,10000,0,0.62
Avocat,2012-02-01,2012,2,TOTAL FRUITS (HORS VANILLE),3408,2447.5,928045,379.18079673135856,10,NA,NA,NA,0,"Cyclone tropical
intense","Jasmine
(Cyclone
tropical
intense)",Jasmine,10000,0,3.408
Avocat,2012-03-01,2012,3,TOTAL FRUITS (HORS VANILLE),7990,7436,2833570,381.0610543302851,10,NA,NA,NA,0,NA,NA,NA,10000,0,7.99
Avocat,2012-04-01,2012,4,TOTAL FRUITS (HORS VANILLE),12488,10035.09961,3340870,332.91846915707896,10,NA,NA,NA,0,NA,NA,NA,10000,0,12.488
Avocat,2012-05-01,2012,5,TOTAL FRUITS (HORS VANILLE),10510,4307.899902,1470695,341.39488694182756,10,NA,NA,NA,0,NA,NA,NA,10000,0,10.51
Avocat,2012-06-01,2012,6,TOTAL FRUITS (HORS VANILLE),9560,4768.399902,1385570,290.57336391162437,10,NA,NA,NA,0,NA,NA,NA,10000,0,9.56
Avocat,2012-07-01,2012,7,TOTAL FRUITS (HORS VANILLE),5810,925.6099854,318796.5,344.41774076392755,10,NA,NA,NA,0,NA,NA,NA,10000,0,5.81
Avocat,2012-08-01,2012,8,TOTAL FRUITS (HORS VANILLE),3720,184.5,71230,386.07046070460706,10,NA,NA,NA,0,NA,NA,NA,10000,0,3.72
Avocat,2012-09-01,2012,9,TOTAL FRUITS (HORS VANILLE),2550,6.5,1950,300,10,NA,NA,NA,0,NA,NA,NA,10000,0,2.55
Avocat,2012-10-01,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avocat,2012-11-01,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avocat,2012-12-01,2012,12,TOTAL FRUITS (HORS VANILLE),0,14,4900,350,10,NA,NA,NA,0,NA,NA,NA,10000,0,0
Avocat,2013-01-01,2013,1,TOTAL FRUITS (HORS VANILLE),3680,292,118300,405.13698630136986,10,NA,NA,NA,0,"Cyclone tropical
intense","Freda
(Cyclone
tropical
intense)",Freda,10000,0,3.68
Avocat,2013-02-01,2013,2,TOTAL FRUITS (HORS VANILLE),6390,1471.150024,661953.5,449.956489277806,10,NA,NA,NA,0,NA,NA,NA,10000,0,6.39
Avocat,2013-03-01,2013,3,TOTAL FRUITS (HORS VANILLE),20150,8195.52832,3285740.75,400.91872319953137,10,NA,NA,NA,0,"Cyclone tropical
intense","Sandra
(Cyclone
tropical
intense)",Sandra,10000,0,20.15
Avocat,2013-04-01,2013,4,TOTAL FRUITS (HORS VANILLE),19370,9738.599609,3566340,366.20665631474776,10,NA,NA,NA,0,NA,NA,NA,10000,0,19.37
Avocat,2013-05-01,2013,5,TOTAL FRUITS (HORS VANILLE),14115,4712.7,1644840,349.02285314151123,10,NA,NA,NA,0,NA,NA,NA,10000,0,14.115
Avocat,2013-06-01,2013,6,TOTAL FRUITS (HORS VANILLE),14240,4483,1700010,379.2125808610306,10,NA,NA,NA,0,NA,NA,NA,10000,0,14.24
Avocat,2013-07-01,2013,7,TOTAL FRUITS (HORS VANILLE),1570,2772.77002,1023557,369.1460137757837,10,NA,NA,NA,0,NA,NA,NA,10000,0,1.57
Avocat,2013-08-01,2013,8,TOTAL FRUITS (HORS VANILLE),2060,863.3400269,414741.3125,480.39161810812135,10,NA,NA,NA,0,NA,NA,NA,10000,0,2.06
Avocat,2013-09-01,2013,9,TOTAL FRUITS (HORS VANILLE),1090,11,5500,500,10,NA,NA,NA,0,NA,NA,NA,10000,0,1.09
Avocat,2013-10-01,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avocat,2013-11-01,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avocat,2013-12-01,2013,12,TOTAL FRUITS (HORS VANILLE),0,115,57500,500,10,NA,NA,NA,0,NA,NA,NA,10000,0,0
Avocat,2014-01-01,2014,1,TOTAL FRUITS (HORS VANILLE),4260,1023,515050,503.4701857282502,10,NA,NA,NA,0,NA,NA,NA,10000,0,4.26
Avocat,2014-02-01,2014,2,TOTAL FRUITS (HORS VANILLE),6430,1904,808870,424.82668067226894,10,NA,NA,NA,0,NA,NA,NA,10000,0,6.43
Avocat,2014-03-01,2014,3,TOTAL FRUITS (HORS VANILLE),8820,8831,3568810,404.1229758804212,10,NA,NA,NA,0,NA,NA,NA,10000,0,8.82
Avocat,2014-04-01,2014,4,TOTAL FRUITS (HORS VANILLE),12638,6343,2132780,336.2415260917547,10,NA,NA,NA,0,NA,NA,NA,10000,0,12.638
Avocat,2014-05-01,2014,5,TOTAL FRUITS (HORS VANILLE),17490,3665,1175420,320.71487039563436,10,NA,NA,NA,0,NA,NA,NA,10000,0,17.49
Avocat,2014-06-01,2014,6,TOTAL FRUITS (HORS VANILLE),15405,3601,1342740,372.8797556234379,10,NA,NA,NA,0,NA,NA,NA,10000,0,15.405
Avocat,2014-07-01,2014,7,TOTAL FRUITS (HORS VANILLE),12673,2612,983860,376.66921898928024,10,NA,NA,NA,0,NA,NA,NA,10000,0,12.673
Avocat,2014-08-01,2014,8,TOTAL FRUITS (HORS VANILLE),2815,722,277910,384.9168975069252,10,NA,NA,NA,0,NA,NA,NA,10000,0,2.815
Avocat,2014-09-01,2014,9,TOTAL FRUITS (HORS VANILLE),468,78,41842,536.4358974358975,10,NA,NA,NA,0,NA,NA,NA,10000,0,0.468
Avocat,2014-10-01,2014,10,TOTAL FRUITS (HORS VANILLE),0,101,42900,424.7524752475247,10,NA,NA,NA,0,NA,NA,NA,10000,0,0
Avocat,2014-11-01,2014,11,TOTAL FRUITS (HORS VANILLE),0,25,8680,347.2,10,NA,NA,NA,0,NA,NA,NA,10000,0,0
Avocat,2014-12-01,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avocat,2015-01-01,2015,1,TOTAL FRUITS (HORS VANILLE),1365,151,60400,400,10,NA,NA,NA,0,NA,NA,NA,10000,0,1.365
Avocat,2015-02-01,2015,2,TOTAL FRUITS (HORS VANILLE),3954,1451,625850,431.3232253618194,10,NA,NA,NA,0,NA,NA,NA,10000,0,3.954
Avocat,2015-03-01,2015,3,TOTAL FRUITS (HORS VANILLE),10471,13144,5578490,424.41342057212415,10,NA,NA,NA,0,"Cyclone tropical
très intense","Marcia
(Cyclone
tropical
très
intense)",Marcia,10000,0,10.471
Avocat,2015-03-01,2015,3,TOTAL FRUITS (HORS VANILLE),10471,13144,5578490,424.41342057212415,10,NA,NA,NA,0,"Cyclone tropical
très intense","Pam
(Cyclone
tropical
très
intense)",Pam,10000,0,10.471
Avocat,2015-04-01,2015,4,TOTAL FRUITS (HORS VANILLE),10445,7578,3088800,407.6009501187648,10,NA,NA,NA,0,NA,NA,NA,10000,0,10.445
Avocat,2015-05-01,2015,5,TOTAL FRUITS (HORS VANILLE),12520,2293,878234,383.00654164849544,10,NA,NA,NA,0,NA,NA,NA,10000,0,12.52
